otu_ID,asv_ID,asv_ID_top,best_id,best_id_dada,NCBI_id,final_id,n,ASV_number,Parasite
209,ASV_1570,ASV_105,Hypotrichomonas,Hypotrichomonas_mariae,NA,Hypotrichomonas,26,105,Y
209,ASV_2850,ASV_105,Hypotrichomonas,Hypotrichomonas_mariae,NA,Hypotrichomonas,26,105,Y
209,ASV_9250,ASV_105,Hypotrichomonas,Hypotrichomonas_mariae,NA,Hypotrichomonas,26,105,Y
209,ASV_974,ASV_105,Hypotrichomonas,Hypotrichomonas_mariae,NA,Hypotrichomonas,26,105,Y
210,ASV_5113,ASV_5113,unclassified_Parabasalia,Pentatrichomonas_hominis,NA,Pentatrichomonas_hominis,1,5113,Y
210,ASV_7345,ASV_5113,unclassified_Parabasalia,Pentatrichomonas_hominis,NA,Pentatrichomonas_hominis,1,5113,Y
210,ASV_9121,ASV_5113,unclassified_Parabasalia,Pentatrichomonas_hominis,NA,Pentatrichomonas_hominis,1,5113,Y
211,ASV_1521,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_2523,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_2867,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_3172,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_3830,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_5176,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_6254,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_7032,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_7082,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_7531,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
211,ASV_7643,ASV_1521,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,4,1521,Y
212,ASV_1337,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_2169,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_2472,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_2918,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_2976,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_3282,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_4104,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_4512,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_5540,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
212,ASV_5632,ASV_1337,unclassified_Parabasalia,Hypotrichomonas_sanderai,Hypotrichomonas,Hypotrichomonas,3,1337,Y
214,ASV_2363,ASV_2363,unclassified_Parabasalia,Tritrichomonas,NA,Tritrichomonas,2,2363,Y
214,ASV_3657,ASV_2363,unclassified_Parabasalia,Tritrichomonas,NA,Tritrichomonas,2,2363,Y
214,ASV_4613,ASV_2363,unclassified_Parabasalia,Tritrichomonas,NA,Tritrichomonas,2,2363,Y
215,ASV_11800,ASV_11800,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,1,11800,Y
215,ASV_4670,ASV_11800,unclassified_Parabasalia,Hypotrichomonas_sanderai,NA,Hypotrichomonas,1,11800,Y
216,ASV_3025,ASV_525,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,7,525,Y
216,ASV_3846,ASV_525,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,7,525,Y
216,ASV_525,ASV_525,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,7,525,Y
216,ASV_839,ASV_525,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,7,525,Y
217,ASV_1155,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_150,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_16,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_1619,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_1678,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_1989,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_3060,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_3118,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_343,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_367,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_4361,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_455,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_5372,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_5413,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_6247,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_626,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_7141,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_871,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
217,ASV_9254,ASV_16,Tritrichomonas,Tritrichomonas,0,Tritrichomonas,159,16,Y
218,ASV_4547,ASV_4547,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,1,4547,Y
220,ASV_1344,ASV_1344,Tetratrichomonas,Tetratrichomonas_gallinarum,NA,Tetratrichomonas,2,1344,Y
220,ASV_520,ASV_1344,Tetratrichomonas,Tetratrichomonas_gallinarum,NA,Tetratrichomonas,2,1344,Y
220,ASV_5373,ASV_1344,Tetratrichomonas,Tetratrichomonas_gallinarum,NA,Tetratrichomonas,2,1344,Y
220,ASV_5592,ASV_1344,Tetratrichomonas,Tetratrichomonas_gallinarum,NA,Tetratrichomonas,2,1344,Y
221,ASV_9680,ASV_9680,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,1,9680,Y
222,ASV_10305,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_124,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_126,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_1364,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_1383,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_2132,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_220,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_2979,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_3051,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_3504,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_3622,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_4601,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_630,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_6616,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_6634,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
222,ASV_6903,ASV_124,Tetratrichomonas,Tetratrichomonas,NA,Tetratrichomonas,24,124,Y
223,ASV_1295,ASV_250,unclassified_Trichomonadea,Pentatrichomonas_hominis,Pentatrichomonas_hominis,Pentatrichomonas_hominis,6,250,Y
223,ASV_250,ASV_250,unclassified_Trichomonadea,Pentatrichomonas_hominis,Pentatrichomonas_hominis,Pentatrichomonas_hominis,6,250,Y
223,ASV_2631,ASV_250,unclassified_Trichomonadea,Pentatrichomonas_hominis,Pentatrichomonas_hominis,Pentatrichomonas_hominis,6,250,Y
223,ASV_411,ASV_250,unclassified_Trichomonadea,Pentatrichomonas_hominis,Pentatrichomonas_hominis,Pentatrichomonas_hominis,6,250,Y
223,ASV_774,ASV_250,unclassified_Trichomonadea,Pentatrichomonas_hominis,Pentatrichomonas_hominis,Pentatrichomonas_hominis,6,250,Y
224,ASV_1440,ASV_1440,unclassified_Parabasalia,Tritrichomonas,NA,Tritrichomonas,4,1440,Y
224,ASV_1578,ASV_1440,unclassified_Parabasalia,Tritrichomonas,NA,Tritrichomonas,4,1440,Y
224,ASV_2535,ASV_1440,unclassified_Parabasalia,Tritrichomonas,NA,Tritrichomonas,4,1440,Y
225,ASV_4672,ASV_4672,unclassified_Parabasalia,Hypotrichomonas,NA,Hypotrichomonas,1,4672,Y
225,ASV_6686,ASV_4672,unclassified_Parabasalia,Hypotrichomonas,NA,Hypotrichomonas,1,4672,Y
226,ASV_1145,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1185,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1261,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1309,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_142,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1425,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1464,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1541,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_1573,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2004,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2019,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2026,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2197,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2541,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2914,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_2966,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_3688,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_3880,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_457,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_4735,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_5023,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_51,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_557,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_693,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_8550,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
226,ASV_892,ASV_51,Simplicimonas,Simplicimonas_similis,NA,Simplicimonas_similis,34,51,Y
227,ASV_5133,ASV_5133,Simplicimonas,Simplicimonas,NA,Simplicimonas,1,5133,Y
227,ASV_7582,ASV_5133,Simplicimonas,Simplicimonas,NA,Simplicimonas,1,5133,Y
228,ASV_10,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_10359,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1074,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1111,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1166,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1190,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_13378,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1362,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1424,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1427,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1467,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1470,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1505,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1546,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1626,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1708,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1732,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1897,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_1971,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_207,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2110,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2184,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2281,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2318,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2356,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_242,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2433,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2572,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_259,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_2643,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_285,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_352,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_370,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_3791,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_3815,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_3996,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4045,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4047,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4210,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_428,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4284,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4414,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4756,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4765,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4794,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4890,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_4923,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_5,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_501,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_5198,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_537,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_541,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_544,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_575,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_605,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_625,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_637,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_660,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_668,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_6773,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_69,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_6910,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_7000,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_72,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_724,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_726,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_737,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_748,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_7819,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_788,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_791,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
228,ASV_8,ASV_8,Tritrichomonas,Tritrichomonas_muris,NA,Tritrichomonas,180,8,Y
